#;EUROPA UNIVERSALIS TEXT STRING DATABASE;;;;;;;;;;1
#;;;;;;;;;;;2
#;;;;;;;;;;;3
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;4
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;5
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;6
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;7
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;8
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;9
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;10
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;11
##### CAREFULLY read the instructions in cells B18 – B36;;;;;;;;;;;12
#;;;;;;;;;;;13
#;;;;;;;;;;;14
#;NOTES TO TRANSLATORS:;;;;;;;;;;15
#;=====================;;;;;;;;;;16
#;;;;;;;;;;;17
#;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;18
#;2) '%d' is for indicating where another integer value is inserted, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places. ('%.1f' is used in exactly the same way but for non-integer values –  '%c%d' is used for values that are displayed with a '+' or '-' sign in front, DO NOT CHANGE, ADD, OR REMOVE!);;;;;;;;;;19
#;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;20
#;4) The characters '#' (hashmark), semicolon, '%' (percentage sign), '§' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes – this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;21
#;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;22
#;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;23
#;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;24
#;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;25
#;§W = white text;;;;;;;;;;26
#;§Y = orange text;;;;;;;;;;27
#;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word. ;;;;;;;;;;28
#;9) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string) – however you will notice once the translation is inserted that space IS limited in quite a few areas… so be brief, and try not to use words that are considerably longer than the english original.;;;;;;;;;;29
#;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;30
#;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;31
#;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not not exported into the actual text database file);;;;;;;;;;32
#;;;;;;;;;;;33
#;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;34
#;;;;;;;;;;;35
#;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;36
#;;;;;;;;;;;37
#;;;;;;;;;;;38
# STRING NAME (do not change!);English;;;;;;;;;;39
# ========================;==========;;;;;;;;;;40
COTDEMAND;The global demand for Cotton will increase as more §YGoods §YManufactories§W are built, and as more §YCloth §Yproducing §Yprovinces§W are being colonized.;;;;;;;;;;854
CLODEMAND;The global demand for Cloth will increase as more §YGoods §YManufactories and §YConscription §YCenters§W are built.;;;;;;;;;;855
MINERALDEMAND;The global demand for Copper will increase as more §YWeapons §YManufactories and §YShipyards§W are built.;;;;;;;;;;856
SUGDEMAND;The global demand for Sugar will increase as more §YBreweries§W are built.;;;;;;;;;;857
NAVSDEMAND;The global demand for Naval Supplies will increase as more §YNaval §YEquipment §YManufactories §Wand §YShipyards§W are built.;;;;;;;;;;858
METALDEMAND;The global demand for Iron will increase as more §YWeapons §YManufactories §Wand §YConscription §YCenters§W are built.;;;;;;;;;;859
SLAVDEMAND;The global demand for Slaves will increase as more §YCotton, §YSugar §Wand §YTobacco §Yproducing §Yprovinces§W are being colonized.;;;;;;;;;;860
FURSDEMAND;The global demand for Furs will increase as more §YConscription §YCenters §YShipyards §Wand §YManufactories§W are built and as more cities get §YChief judges §Yand §YGovernors.;;;;;;;;;;861
IVORDEMAND;The global demand for Ivory will increase as more §YConscription §YCenters §YShipyards §Wand §YManufactories§W are built and as more cities get §YChief judges §Yand §YGovernors.;;;;;;;;;;862
ORIENTDEMAND;The global demand for Chinaware will increase as more §YConscription §YCenters §YShipyards §Wand §YManufactories§W are built and as more cities get §YChief judges §Yand §YGovernors.;;;;;;;;;;863
SPICDEMAND;The global demand for Spices will increase as more §YConscription §YCenters §YShipyards §Wand §YManufactories§W are built and as more cities get §YChief judges §Yand §YGovernors.;;;;;;;;;;864
TOBDEMAND;The global demand for Tobacco will increase as more §YConscription §YCenters §YShipyards §Wand §YManufactories§W are built and as more cities get §YChief judges §Yand §YGovernors.;;;;;;;;;;865
TEADEMAND;The global demand for Tea will increase as more §YConscription §YCenters §YShipyards §Wand §YManufactories§W are built and as more cities get §YChief judges §Yand §YGovernors.;;;;;;;;;;866
COFFEEDEMAND;The global demand for Coffee will increase as more §YConscription §YCenters §YShipyards §Wand §YManufactories§W are built and as more cities get §YChief judges §Yand §YGovernors.;;;;;;;;;;867
#;;;;;;;;;;;868
#;;;;;;;;;;;869
#;;;;;;;;;;;870
# SIDEBAR BUTTONS;;;;;;;;;;;871
#;;;;;;;;;;;872
BUILDSHIPYARD;Build Shipyard;;;;;;;;;;873
BUILDBARRACK;Build Conscription Center;;;;;;;;;;874
BUTTON_0001;Build Shipyard;;;;;;;;;;875
BUTTON_0002;Build Conscription Center;;;;;;;;;;876
BUTTON_0003;;;;;;;;;;;877
BUTTON_0004;;;;;;;;;;;878
BUTTON_0005;;;;;;;;;;;879
BUTTON_0006;Cancel;;;;;;;;;;880
BUTTON_0007;;;;;;;;;;;881
BUTTON_0008;;;;;;;;;;;882
BUTTON_0009;;;;;;;;;;;883
BUTTON_0010;;;;;;;;;;;884
BUTTON_0011;;;;;;;;;;;885
BUTTON_0012;;;;;;;;;;;886
BUTTON_0013;Offer loan;;;;;;;;;;887
BUTTON_0014;Select All;;;;;;;;;;888
BUTTON_0015;Reorganize;;;;;;;;;;889
BUTTON_0016;View Province;;;;;;;;;;890
BUTTON_0017;Enter Province;;;;;;;;;;891
BUTTON_0018;Place Colonist;;;;;;;;;;892
BUTTON_0019;Place Trader;;;;;;;;;;893
BUTTON_0020;View Country;;;;;;;;;;894
BUTTON_0021;Send Diplomat;;;;;;;;;;895
BUTTON_0022;Allow Trade;;;;;;;;;;896
BUTTON_0023;Trade Embargo;;;;;;;;;;897
BUTTON_0024;View Port;;;;;;;;;;898
BUTTON_0025;Send Merchant;;;;;;;;;;899
BUTTON_0026;View Center of Trade;;;;;;;;;;900
BUTTON_0027;Your Victory Points. Click to view country and monarch information.;;;;;;;;;;901
BUTTON_0028;Click to view Budgeting;;;;;;;;;;902
BUTTON_0029;Here you can automatically divide your monthly earnings.;;;;;;;;;;903
BUTTON_0030;Click to view Financial Summary;;;;;;;;;;904
BUTTON_0031;Here you get a summary breakdown of your monthly incomes and expenses.;;;;;;;;;;905
BUTTON_0032;Click to view Land Military Information.;;;;;;;;;;906
BUTTON_0033;Here you get information about your current status and technology level, and set your maintenance costs.;;;;;;;;;;907
BUTTON_0034;Click to view Naval Military Information.;;;;;;;;;;908
BUTTON_0035;Here you get information about your current status and technology level, and set your maintenance costs.;;;;;;;;;;909
BUTTON_0036;Click to view missions.;;;;;;;;;;910
BUTTON_0037;Missions allow you to collect additional Victor Points on top of the ones you earn from battles, discoveries and economical gains.;;;;;;;;;;911
BUTTON_0038;Economy Map Mode;;;;;;;;;;912
BUTTON_0039;Political Map Mode;;;;;;;;;;913
BUTTON_0040;Normal Map Mode;;;;;;;;;;914
BUTTON_0041;View Game Settings (F10);;;;;;;;;;915
BUTTON_0042;View Ledger (F6);;;;;;;;;;916
BUTTON_0043;Zoom In (+);;;;;;;;;;917
BUTTON_0044;Zoom Out (–);;;;;;;;;;918
BUTTON_0045;One-time increase. For 200$, your investment with increase by 100$.;;;;;;;;;;919
BUTTON_0046;One-time increase. For 200$, your investment with increase by 100$.;;;;;;;;;;920
BUTTON_0047;One-time increase. For 200$, your investment with increase by 100$.;;;;;;;;;;921
BUTTON_0048;One-time increase. For 200$, your investment with increase by 100$.;;;;;;;;;;922
BUTTON_0049;One-time increase. For 200$, your investment with increase by 100$.;;;;;;;;;;923
BUTTON_0050;Click to pause / resume game;;;;;;;;;;924
BUTTON_0051;Promote Legal counsel to Chief judge;;;;;;;;;;925
BUTTON_0052;Promote Mayor to Governor;;;;;;;;;;926
BUTTON_0053;Promote Bailiff to Tax collector;;;;;;;;;;927
BUTTON_0054;Build Manufactory (%d);;;;;;;;;;928
BUTTON_0055;Build Army;;;;;;;;;;929
BUTTON_0056;Build Navy;;;;;;;;;;930
BUTTON_0057;Expand Fortress;;;;;;;;;;931
BUTTON_0058;Loans;;;;;;;;;;932
BUTTON_0059;Send Diplomat;;;;;;;;;;933
BUTTON_0060;View Province Information;;;;;;;;;;934
BUTTON_0061;Place Merchant (%d);;;;;;;;;;935
BUTTON_0062;Diplomacy;;;;;;;;;;936
BUTTON_0063;Trade;;;;;;;;;;937
BUTTON_0064;Colonization;;;;;;;;;;938
BUTTON_0065;We have no Casus Belli against this country;;;;;;;;;;939
BUTTON_0066;Declare War;;;;;;;;;;940
BUTTON_0067;Permanent Casus Belli;;;;;;;;;;941
BUTTON_0068;Declare War;;;;;;;;;;942
BUTTON_0069;Temporary Casus Belli;;;;;;;;;;943
BUTTON_0070;Declare War;;;;;;;;;;944
BUTTON_0071;We have a military alliance against this country;;;;;;;;;;945
BUTTON_0072;Declare War;;;;;;;;;;946
BUTTON_0073;At War with Us;;;;;;;;;;947
BUTTON_0074;Propose Peace;;;;;;;;;;948
BUTTON_0075;Military Alliance;;;;;;;;;;949
BUTTON_0076;Ban this country from alliance;;;;;;;;;;950
BUTTON_0077;Royal Marriage;;;;;;;;;;951
BUTTON_0078;Propose Vassalization;;;;;;;;;;952
BUTTON_0079;Propose Military Alliance;;;;;;;;;;953
BUTTON_0080;Propose Royal Marriage;;;;;;;;;;954
BUTTON_0081;Vassal;;;;;;;;;;955
BUTTON_0082;Break Vassalisation;;;;;;;;;;956
BUTTON_0083;Split selected unit into two identical units;;;;;;;;;;957
BUTTON_0084;Move troops between selected units;;;;;;;;;;958
BUTTON_0085;Create Detachment;;;;;;;;;;959
BUTTON_0086;Creates a new empty unit;;;;;;;;;;960
BUTTON_0087;Disband selected units;;;;;;;;;;961
BUTTON_0088;Assault Enemy Fortress;;;;;;;;;;962
BUTTON_0089;Detach a unit large enough to continue the siege;;;;;;;;;;963
BUTTON_0090;Detach a unit large enough to cover the fortress (allows line of supply to be traced through province);;;;;;;;;;964
BUTTON_0091;Merge selected units into one unit;;;;;;;;;;965
BUTTON_0092;Raise War Taxes (50 percent extra tax income, 50 percent extra troop build capacity for 6 months. –1 Stability);;;;;;;;;;966
BUTTON_0093;Loan 200$ from the Bank (to be repaid in 5 years);;;;;;;;;;967
BUTTON_0094;Attack Natives;;;;;;;;;;968
BUTTON_0095;Offer loan to country;;;;;;;;;;969
BUTTON_0096;Send as gift to country;;;;;;;;;;970
BUTTON_0097;Unload Troops from the navy;;;;;;;;;;971
BUTTON_0098;Edit Cities;;;;;;;;;;972
BUTTON_0099;Edit City Pos;;;;;;;;;;973
BUTTON_0100;Edit Ports;;;;;;;;;;974
BUTTON_0101;Edit Port Pos;;;;;;;;;;975
BUTTON_0102;Edit Units;;;;;;;;;;976
BUTTON_0103;Edit Unit Pos;;;;;;;;;;977
BUTTON_0104;Edit Manufactories;;;;;;;;;;978
BUTTON_0105;Edit Man Pos;;;;;;;;;;979
BUTTON_0106;Edit Terrain;;;;;;;;;;980
BUTTON_0107;Add Terrain;;;;;;;;;;981
BUTTON_0108;Delete Terrain;;;;;;;;;;982
BUTTON_0109;Delete Terrain;;;;;;;;;;983
BUTTON_0998;Missionary;;;;;;;;;;984
BUTTON_0999;Burn Trading post;;;;;;;;;;985
#;;;;;;;;;;;986
BUTTON_0201;Split;;;;;;;;;;987
BUTTON_0202;Reorganize;;;;;;;;;;988
BUTTON_0203;Create New;;;;;;;;;;989
BUTTON_0204;Disband;;;;;;;;;;990
BUTTON_0205;Assault;;;;;;;;;;991
BUTTON_0206;Besiege;;;;;;;;;;992
BUTTON_0207;Cover;;;;;;;;;;993
BUTTON_0208;Merge Units;;;;;;;;;;994
BUTTON_0209;Raise War Taxes;;;;;;;;;;995
BUTTON_0200;Take Bank Loan;;;;;;;;;;996
BUTTON_0210;Attack Natives;;;;;;;;;;997
BUTTON_0211;Offer Loan;;;;;;;;;;998
BUTTON_0212;Send Gift;;;;;;;;;;999
BUTTON_0213;Unload Troops;;;;;;;;;;1000
#;;;;;;;;;;;1001
# RIGHT-CLICK DROP-DOWN MENU;;;;;;;;;;;1002
#;;;;;;;;;;;1003
RCDM_SELECTALL;Select All;;;;;;;;;;1004
RCDM_CREATENEW;Create New;;;;;;;;;;1005
RCDM_SPLITARMY;Split;;;;;;;;;;1006
RCDM_MERGE;Merge;;;;;;;;;;1007
RCDM_REORGANISE;Reorganize;;;;;;;;;;1008
RCDM_UNLOAD;Unload;;;;;;;;;;1009
RCDM_ASSAULT;Assault;;;;;;;;;;1010
RCDM_SIEGE;Detach Siege Force;;;;;;;;;;1011
RCDM_COVER;Detach Cover Force;;;;;;;;;;1012
RCDM_DISBAND;Disband;;;;;;;;;;1013
RCDM_VIEWPROVINCE;View;;;;;;;;;;1014
RCDM_ENTERPROVINCE;Enter;;;;;;;;;;1015
RCDM_BUILDARMY;Build Army;;;;;;;;;;1016
RCDM_BUILDNAVY;Build Navy;;;;;;;;;;1017
RCDM_EXPANDFORT;Expand Fortress;;;;;;;;;;1018
RCDM_BUILDMANUFAC;Build Manufactory;;;;;;;;;;1019
RCDM_BUILDSHIPYARD;Construct Shipyard;;;;;;;;;;1020
RCDM_BUILDBARRACK;Build Conscription Center;;;;;;;;;;1021
RCDM_BUILDBAILIFF;Promote Bailiff;;;;;;;;;;1022
RCDM_BUILDCITYRIGHTS;Promote Mayor;;;;;;;;;;1023
RCDM_BUILDCOURTHOUSE;Promote Legal counsel;;;;;;;;;;1024
RCDM_COLONIST;Place Colonist;;;;;;;;;;1025
RCDM_TRADER;Place Trader;;;;;;;;;;1026
RCDM_VIEWCOUNTRY;View Country;;;;;;;;;;1027
RCDM_DECLAREWAR;Declare War;;;;;;;;;;1028
RCDM_OFFERPEACE;Offer Peace;;;;;;;;;;1029
RCDM_SENDDIPLO;Send Diplomat;;;;;;;;;;1030
RCDM_ALLOWTRADE;Allow Trade;;;;;;;;;;1031
RCDM_REFUSETRADE;Trade Embargo;;;;;;;;;;1032
RCDM_OFFERLOAN;Offer Loan;;;;;;;;;;1033
RCDM_VIEWPORT;View;;;;;;;;;;1034
RCDM_SENDMERCHANT;Send Merchant;;;;;;;;;;1035
RCDM_VIEWCOT;View;;;;;;;;;;1036
#;;;;;;;;;;;1037
# RIGHT-CLICK ON MINI-MAP;;;;;;;;;;;1038
#;;;;;;;;;;;1039
RCDM_LOCATEARMIES;Armies;;;;;;;;;;1040
RCDM_LOCATENAVIES;Navies;;;;;;;;;;1041
RCDM_LOCATECONQ;Conquistadors;;;;;;;;;;1042
RCDM_LOCATEEXPL;Explorers;;;;;;;;;;1043
RCDM_LOCATECOL;Colonies;;;;;;;;;;1044
RCDM_LOCATETP;Trading Posts;;;;;;;;;;1045
#;;;;;;;;;;;1046
#;;;;;;;;;;;1047
###########################################;;;;;;;;;;;1048
# DOMESTIC POLICY NAMES;;;;;;;;;;;1049
###########################################;;;;;;;;;;;1050
#;;;;;;;;;;;1051
#;;;;;;;;;;;1052
DOMW_DELAY;We can modify these next around %s.;;;;;;;;;;1053
DOMW_MODIFY;By moving one step towards %s we'll get the following stats.\n;;;;;;;;;;1054
DOMNAME_ARI_R;Aristocracy;;;;;;;;;;1055
DOMNAME_CEN_R;Centralization;;;;;;;;;;1056
DOMNAME_INN_R;Innovativeness;;;;;;;;;;1057
DOMNAME_MER_R;Mercantilism;;;;;;;;;;1058
DOMNAME_OFF_R;Offensive Doctrine;;;;;;;;;;1059
DOMNAME_LAN_R;Land;;;;;;;;;;1060
DOMNAME_QUA_R;Quality;;;;;;;;;;1061
DOMNAME_SER_R;Serfdom;;;;;;;;;;1062
DOMNAME_ARI_L;Plutocracy;;;;;;;;;;1063
DOMNAME_CEN_L;Decentralization;;;;;;;;;;1064
DOMNAME_INN_L;Narrowminded;;;;;;;;;;1065
DOMNAME_MER_L;Free Trade;;;;;;;;;;1066
DOMNAME_OFF_L;Defensive Doctrine;;;;;;;;;;1067
DOMNAME_LAN_L;Naval;;;;;;;;;;1068
DOMNAME_QUA_L;Quantity;;;;;;;;;;1069
DOMNAME_SER_L;Free Subjects;;;;;;;;;;1070
#;;;;;;;;;;;1071
POLICYDESC_0;The question is if you want to promote a wealthy middle class or the traditional nobility. §YPlutocracy§W - Increased cost for building cavalry decreased cost for building warships. Higher Trade efficiency but a negative bonus to the Monarchs diplomatic rating. §YAristocracy§W - Decreased cost for building cavalry increased cost for warships. Lower Trade efficiency but a bonus to the Monarchs diplomatic rating.;;;;;;;;;;1072
POLICYDESC_1;Only a centralized government can implement unitary laws tolls measurement and monetary systems etc. However making the central powers will felt by changing local customs and traditions is seldom viewed favourably by the subjects. §YDecentralization§W - Decreased risk for rebellion due to war exhaustion lower risk for rebels to sprung liberation movements. Increased cost for improving technology and lower production efficiency. §YCentralization§W - Increased risk for rebellion due to war exhaustion higher risk for rebels to sprung liberation movements. Decreased cost for improving technology and higher production efficiency.;;;;;;;;;;1073
POLICYDESC_2;Keeping conformity and sticking to traditional views can be an effective way to carry a society through difficult times. It does not however promote a good breeding ground for creativity and innovations. Those that don’t fit the group have to leave. §YNarrow-minded§W - Decreased risk for rebellion due to war exhaustion. Increased cost for improving technology but decreased cost for improving stability. More Missionaries and Settlers received each year. §YInventiveness§W - Increased risk for rebellion due to war exhaustion. Decreased cost for improving technology but increased cost for improving stability. Fewer Missionaries and Settlers received each year.;;;;;;;;;;1074
POLICYDESC_3;Mercantilism is a system in which the government promotes the national industries and merchants by regulations, economic promotions and high customs borders on the behalf of foreign competition. §YFree Trade§W - Increased cost for placing Merchants. More Merchants and Settlers received each year. §YMercantilism§W - Decreased cost for placing Merchants. Less Merchants and Settlers received each year. Can have more trade refusals against other nations without negative effects on the increasing of trade efficiency.;;;;;;;;;;1075
POLICYDESC_4;One school in the art of war promotes the slow but relatively safe way of methodically laying sieges to the enemy’s defenses. Another advocates winning the war more quickly through a series of violent and sharp but decisive pitched battles. §YDefensive Doctrine§W - Decreased cost for artillery. Lower morale for armies. Decreased shock value for general commanders but increased siege value for them. §YOffensive Doctrine§W - Increased cost for artillery. Higher morale for armies. Increased shock value for general commanders but decreased siege value for them.;;;;;;;;;;1076
POLICYDESC_5;Do you strive to be a land based or a maritime power? §YNaval§W - Decreased cost for building naval units increased cost for naval units. Higher morale for navies lower for armies. More Settlers received each year. §YLand§W - Increased cost for building naval units decreased cost for army units. Lower morale for navies higher for armies.;;;;;;;;;;1077
POLICYDESC_6;A nation with many subjects can overwhelm a smaller enemy by sheer weight of numbers. In this case, the enemy has to depend on a higher professionalism by their smaller army in order to prevail. §YQuantity§W - Increased Manpower. Decreased cost for building infantry and cavalry. Lower morale for armies. Decreased fire value for general commanders. §YQuality§W - Decreased Manpower. Increased cost for building infantry and cavalry. higher morale for armies. Increased fire value for general commanders.;;;;;;;;;;1078
POLICYDESC_7;The benefits of keeping an effective yeomanry come with a price that not every ruler can or is willing to pay. §YFree Subjects§W - Increased cost for building infantry. Higher morale for armies. Increased cost for improving stability. Higher production efficiency. §YSerfdom§W - Decreased cost for building infantry. Lower morale for armies. Decreased cost for improving stability. Lower production efficiency.;;;;;;;;;;1079
#;;;;;;;;;;;1080
DOMESTIC_A_CAV;Cavalry Costs: %s%.2f$\n;;;;;;;;;;1081
DOMESTIC_A_WAR;Warship Costs: %s%.2f$\n;;;;;;;;;;1082
DOMESTIC_DIP;DIP: %s%.2f\n;;;;;;;;;;1083
DOMESTIC_A_TE;Trade Efficiency: %s%.2f percent\n;;;;;;;;;;1084
DOMESTIC_C_REB;Rebellion delay: %s%.1f months\n;;;;;;;;;;1085
DOMESTIC_C_WAR;War Exhaustion Maximum: %s%.1f\n;;;;;;;;;;1086
DOMESTIC_C_TECH;Technology Cost: %s%.2f percent\n;;;;;;;;;;1087
DOMESTIC_C_PRO;Production Efficiency: %s%.2f percent\n;;;;;;;;;;1088
DOMESTIC_I_STAB;Stability Cost: %s%.0f percent\n;;;;;;;;;;1089
DOMESTIC_I_WAR;War Exhaustion Maximum: %s%.1f\n;;;;;;;;;;1090
DOMESTIC_I_TECH;Technology Cost: %s%.2f percent\n;;;;;;;;;;1091
DOMESTIC_I_MISS;Missionaries: %s%.2f\n;;;;;;;;;;1092
DOMESTIC_I_COL;Colonists: %s%.2f\n;;;;;;;;;;1093
DOMESTIC_M_COL;Colonists: %s%.2f\n;;;;;;;;;;1094
DOMESTIC_M_MER;Merchants: %s%.2f\n;;;;;;;;;;1095
DOMESTIC_M_REF;Number of Free Trade Refusals: %s%.0f\n;;;;;;;;;;1096
DOMESTIC_M_COS;Merchant Cost: %s%.2f percent\n;;;;;;;;;;1097
DOMESTIC_O_ART;Artillery Costs: %s%.2f$\n;;;;;;;;;;1098
DOMESTIC_O_SHO;Default Leader Shock: %s%d\n;;;;;;;;;;1099
DOMESTIC_O_SIE;Default Leader Siege: %s%d\n;;;;;;;;;;1100
DOMESTIC_O_MOR;Land Morale: %s%.2f\n;;;;;;;;;;1101
DOMESTIC_L_INF;Infantry Costs: %s%.2f$\n;;;;;;;;;;1102
DOMESTIC_L_CAV;Cavalry Costs: %s%.2f$\n;;;;;;;;;;1103
DOMESTIC_L_ART;Artillery Costs: %s%.2f$\n;;;;;;;;;;1104
DOMESTIC_L_WAR;Warship Costs: %s%.2f$\n;;;;;;;;;;1105
DOMESTIC_L_GAL;Galley Costs: %s%.2f$\n;;;;;;;;;;1106
DOMESTIC_L_TRA;Transport Costs: %s%.2f$\n;;;;;;;;;;1107
DOMESTIC_L_LAN;Land Morale: %s%.2f\n;;;;;;;;;;1108
DOMESTIC_L_NAV;Naval Morale: %s%.2f\n;;;;;;;;;;1109
DOMESTIC_L_COL;Colonists: %s%.2f\n;;;;;;;;;;1110
DOMESTIC_Q_INF;Infantry Costs: %s%.2f$\n;;;;;;;;;;1111
DOMESTIC_Q_CAV;Cavalry Costs: %s%.2f$\n;;;;;;;;;;1112
DOMESTIC_Q_LAN;Land Morale: %s%.2f\n;;;;;;;;;;1113
DOMESTIC_Q_FIR;Default Leader Fire: %s%d\n;;;;;;;;;;1114
DOMESTIC_Q_MAN;Manpower: %s%.0f percent\n;;;;;;;;;;1115
DOMESTIC_S_INF;Infantry Costs: %s%.2f$\n;;;;;;;;;;1116
DOMESTIC_S_PRO;Production Efficiency: %s%.2f percent\n;;;;;;;;;;1117
DOMESTIC_S_STA;Stability Cost: %s%.0f percent\n;;;;;;;;;;1118
DOMESTIC_S_LAN;Land Morale: %s%.2f\n;;;;;;;;;;1119
#;;;;;;;;;;;1120
#;;;;;;;;;;;1121
###########################################;;;;;;;;;;;1122
###### NAMES OF COUNTRIES & AREAS #####;;;;;;;;;;;1123
###########################################;;;;;;;;;;;1124
# IMPORTANT! COUNTRY NAMES MAY NOT BE TOO LONG;;;;;;;;;;;1125
#;;;;;;;;;;;1126
ABB;The Caliphate;;;;;;;;;;1127
ADE;Algarve;;;;;;;;;;1128
AFG;Pest;;;;;;;;;;1129
AKK;Kurdistan;;;;;;;;;;1130
ALB;Albania;;;;;;;;;;1131
ALD;Al-Djazair;;;;;;;;;;1132
ALE;Aleppo;;;;;;;;;;1133
ALI;Daghestan;;;;;;;;;;1134
ALM;Saratow;;;;;;;;;;1135
ALT;Kerch;;;;;;;;;;1136
AMG;Småland;;;;;;;;;;1137
AMI;Mozyr;;;;;;;;;;1138
ANH;Anhalt;;;;;;;;;;1139
ANJ;Maine;;;;;;;;;;1140
ANN;Estramadura;;;;;;;;;;1141
APA;Västergötland;;;;;;;;;;1142
APU;Apulia;;;;;;;;;;1143
AQU;Guyenne;;;;;;;;;;1144
ARA;Arabia;;;;;;;;;;1145
ARG;Aragon;;;;;;;;;;1146
ARK;Krementjug;;;;;;;;;;1147
ARM;Armenia;;;;;;;;;;1148
ART;Artois;;;;;;;;;;1149
ASH;Krain;;;;;;;;;;1150
ASS;Bern;;;;;;;;;;1151
AST;Astrakhan;;;;;;;;;;1152
ASU;Vologda;;;;;;;;;;1153
ATH;Morea;;;;;;;;;;1154
ATJ;Gibraltar;;;;;;;;;;1155
AUV;Auvergne;;;;;;;;;;1156
AYU;Cantabria;;;;;;;;;;1157
AYY;Poltava;;;;;;;;;;1158
AZT;Asturias;;;;;;;;;;1159
BAD;Baden;;;;;;;;;;1160
BAE;Samara;;;;;;;;;;1161
BAL;Azov;;;;;;;;;;1162
BAN;Galicia;;;;;;;;;;1163
BAS;Kouban;;;;;;;;;;1164
BAY;Bayern;;;;;;;;;;1165
BEA;Béarn;;;;;;;;;;1166
BEI;Cévennes;;;;;;;;;;1167
BEN;Murcia;;;;;;;;;;1168
BGL;Vorones;;;;;;;;;;1169
BOH;Bohemia;;;;;;;;;;1170
BOS;Bosnia;;;;;;;;;;1171
BOU;Berri;;;;;;;;;;1172
BRA;Brandenburg;;;;;;;;;;1173
BRE;Bremen;;;;;;;;;;1174
BRI;Bretagne;;;;;;;;;;1175
BRZ;Gerona;;;;;;;;;;1176
BUK;Kalmuk;;;;;;;;;;1177
BUL;Bulgaria;;;;;;;;;;1178
BUR;Bourgogne;;;;;;;;;;1179
BYZ;Thrace;;;;;;;;;;1180
CAL;Angora;;;;;;;;;;1181
CAM;Roussillon;;;;;;;;;;1182
CAN;Kastamonu;;;;;;;;;;1183
CAS;Castille;;;;;;;;;;1184
CAT;Catalonia;;;;;;;;;;1185
CHA;Gascogne;;;;;;;;;;1186
CHE;Donetsk;;;;;;;;;;1187
CHG;Limousin;;;;;;;;;;1188
CHI;Lyonnais;;;;;;;;;;1189
CHM;Volgograd;;;;;;;;;;1190
CMG;Champagne;;;;;;;;;;1191
CNW;Cornwall;;;;;;;;;;1192
COI;Nizhgorod;;;;;;;;;;1193
COL;Vendée;;;;;;;;;;1194
CON;Connaught;;;;;;;;;;1195
COR;Corsica;;;;;;;;;;1196
CRD;Andalusia;;;;;;;;;;1197
CRE;Belgorod;;;;;;;;;;1198
CRG;Chernigov;;;;;;;;;;1199
CRI;Crimea;;;;;;;;;;1200
CRO;Croatia;;;;;;;;;;1201
CUM;Bogutjar;;;;;;;;;;1202
CYP;Cyprus;;;;;;;;;;1203
CYR;Cyrenaica;;;;;;;;;;1204
DAH;Messina;;;;;;;;;;1205
DAI;Kaffa;;;;;;;;;;1206
DAK;Kursk;;;;;;;;;;1207
